"record_type","item_id","name","quality","base_value","shape","drop_id","ref_id","weight","ref_type"
"DROP","0","0","0","0","0","801","8007","10","8"
"DROP","0","0","0","0","0","801","8008","10","8"
"DROP","0","0","0","0","0","801","8009","10","8"
"DROP","0","0","0","0","0","801","8010","10","8"
"DROP","0","0","0","0","0","801","8011","10","8"
"DROP","0","0","0","0","0","801","8012","10","8"
"DROP","0","0","0","0","0","801","8013","10","8"
"DROP","0","0","0","0","0","801","8014","10","8"
"DROP","0","0","0","0","0","801","8015","10","8"
"DROP","0","0","0","0","0","801","8016","10","8"
"DROP","0","0","0","0","0","801","8017","10","8"
"DROP","0","0","0","0","0","801","8018","10","8"
"DROP","0","0","0","0","0","801","8019","10","8"
"DROP","0","0","0","0","0","801","8020","10","8"
"DROP","0","0","0","0","0","801","8021","10","8"
"DROP","0","0","0","0","0","801","8022","10","8"
"DROP","0","0","0","0","0","801","8023","10","8"
"DROP","0","0","0","0","0","801","8024","10","8"
"DROP","0","0","0","0","0","801","8025","10","8"
"DROP","0","0","0","0","0","801","8026","10","8"
"DROP","0","0","0","0","0","801","8027","10","8"
"DROP","0","0","0","0","0","801","8028","10","8"
"DROP","0","0","0","0","0","801","8029","10","8"
"DROP","0","0","0","0","0","801","8030","10","8"
"DROP","0","0","0","0","0","801","8031","10","8"
"DROP","0","0","0","0","0","801","8032","10","8"
"DROP","0","0","0","0","0","801","8033","10","8"
"DROP","0","0","0","0","0","801","8034","10","8"
"DROP","0","0","0","0","0","801","8035","10","8"
"DROP","0","0","0","0","0","801","8036","10","8"
"DROP","0","0","0","0","0","801","8037","10","8"
"DROP","0","0","0","0","0","801","8038","10","8"
"DROP","0","0","0","0","0","801","8039","10","8"
"DROP","0","0","0","0","0","801","8040","10","8"
"DROP","0","0","0","0","0","801","8041","10","8"
"DROP","0","0","0","0","0","801","8042","10","8"
"DROP","0","0","0","0","0","801","8043","10","8"
"DROP","0","0","0","0","0","801","8044","10","8"
"DROP","0","0","0","0","0","801","8046","10","8"
"DROP","0","0","0","0","0","801","8047","10","8"
"DROP","0","0","0","0","0","801","8051","10","8"
"DROP","0","0","0","0","0","801","8052","10","8"
"DROP","0","0","0","0","0","801","8053","10","8"
"DROP","0","0","0","0","0","801","8054","10","8"
"DROP","0","0","0","0","0","801","8055","10","8"
"DROP","0","0","0","0","0","801","8056","10","8"
"DROP","0","0","0","0","0","801","8057","10","8"
"DROP","0","0","0","0","0","801","8058","10","8"
"DROP","0","0","0","0","0","801","8059","10","8"
"DROP","0","0","0","0","0","801","8060","10","8"
"DROP","0","0","0","0","0","801","8061","10","8"
"DROP","0","0","0","0","0","801","8062","10","8"
"DROP","0","0","0","0","0","801","8063","10","8"
"DROP","0","0","0","0","0","801","8064","10","8"
"DROP","0","0","0","0","0","801","8065","10","8"
"DROP","0","0","0","0","0","801","8066","10","8"
"DROP","0","0","0","0","0","801","8067","10","8"
"DROP","0","0","0","0","0","801","8068","10","8"
"DROP","0","0","0","0","0","1000","1410101","10000","14"
"DROP","0","0","0","0","0","1000","1410201","10000","14"
"DROP","0","0","0","0","0","1000","1410301","10000","14"
"DROP","0","0","0","0","0","1000","1410401","10000","14"
"DROP","0","0","0","0","0","1000","1410501","10000","14"
"DROP","0","0","0","0","0","1000","1410601","10000","14"
"DROP","0","0","0","0","0","1000","1410701","10000","14"
"DROP","0","0","0","0","0","1000","1410801","10000","14"
"DROP","0","0","0","0","0","1000","1410901","10000","14"
"DROP","0","0","0","0","0","1000","1411001","10000","14"
"DROP","0","0","0","0","0","1000","1420101","10000","14"
"DROP","0","0","0","0","0","1000","1420201","10000","14"
"DROP","0","0","0","0","0","1000","1420301","10000","14"
"DROP","0","0","0","0","0","1000","1420401","10000","14"
"DROP","0","0","0","0","0","1000","1420501","10000","14"
"DROP","0","0","0","0","0","1000","1420601","10000","14"
"DROP","0","0","0","0","0","1000","1420701","10000","14"
"DROP","0","0","0","0","0","1000","1420801","10000","14"
"DROP","0","0","0","0","0","1000","1420901","10000","14"
"DROP","0","0","0","0","0","1000","1430101","10000","14"
"DROP","0","0","0","0","0","1001","120001","10000","12"
"DROP","0","0","0","0","0","1001","120002","10000","12"
"DROP","0","0","0","0","0","1001","120003","10000","12"
"DROP","0","0","0","0","0","1001","120004","10000","12"
"DROP","0","0","0","0","0","1001","120005","10000","12"
"DROP","0","0","0","0","0","1001","120006","10000","12"
"DROP","0","0","0","0","0","1001","120007","10000","12"
"DROP","0","0","0","0","0","1001","120008","10000","12"
"DROP","0","0","0","0","0","1001","120009","10000","12"
"DROP","0","0","0","0","0","1001","120010","10000","12"
"DROP","0","0","0","0","0","1001","120011","10000","12"
"DROP","0","0","0","0","0","1001","120012","10000","12"
"DROP","0","0","0","0","0","1001","120013","10000","12"
"DROP","0","0","0","0","0","1001","120014","10000","12"
"DROP","0","0","0","0","0","1001","120015","10000","12"
"DROP","0","0","0","0","0","1001","120016","10000","12"
"DROP","0","0","0","0","0","1001","120017","10000","12"
"DROP","0","0","0","0","0","1001","120018","10000","12"
"DROP","0","0","0","0","0","1001","120019","10000","12"
"DROP","0","0","0","0","0","1001","120020","10000","12"
"DROP","0","0","0","0","0","1001","120021","10000","12"
"DROP","0","0","0","0","0","1002","1003","10000","7"
"DROP","0","0","0","0","0","1002","1013","10000","7"
"DROP","0","0","0","0","0","1002","1023","10000","7"
"DROP","0","0","0","0","0","1002","1033","10000","7"
"DROP","0","0","0","0","0","1002","1043","10000","7"
"DROP","0","0","0","0","0","1002","1053","10000","7"
"DROP","0","0","0","0","0","1002","1063","10000","7"
"DROP","0","0","0","0","0","1002","1073","10000","7"
"DROP","0","0","0","0","0","1002","1083","10000","7"
"DROP","0","0","0","0","0","1002","1093","10000","7"
"DROP","0","0","0","0","0","1002","1103","10000","7"
"DROP","0","0","0","0","0","1003","150101","10000","15"
"DROP","0","0","0","0","0","1003","150102","10000","15"
"DROP","0","0","0","0","0","1003","150103","10000","15"
"DROP","0","0","0","0","0","1003","150104","10000","15"
"DROP","0","0","0","0","0","1003","150105","10000","15"
"DROP","0","0","0","0","0","1003","150106","10000","15"
"DROP","0","0","0","0","0","1003","150107","10000","15"
"DROP","0","0","0","0","0","1003","150108","10000","15"
"DROP","0","0","0","0","0","1003","150109","10000","15"
"DROP","0","0","0","0","0","1003","150110","10000","15"
"DROP","0","0","0","0","0","1003","150201","10000","15"
"DROP","0","0","0","0","0","1003","150202","10000","15"
"DROP","0","0","0","0","0","1003","150203","10000","15"
"DROP","0","0","0","0","0","1003","150204","10000","15"
"DROP","0","0","0","0","0","1003","150205","10000","15"
"DROP","0","0","0","0","0","1003","150206","10000","15"
"DROP","0","0","0","0","0","1003","150207","10000","15"
"DROP","0","0","0","0","0","1003","150208","10000","15"
"DROP","0","0","0","0","0","1003","150209","10000","15"
"DROP","0","0","0","0","0","1003","150301","10000","15"
"DROP","0","0","0","0","0","1011","1101006","844","101"
"DROP","0","0","0","0","0","1011","1031010","831","101"
"DROP","0","0","0","0","0","1011","1071002","842","101"
"DROP","0","0","0","0","0","1011","1031001","802","101"
"DROP","0","0","0","0","0","1011","1051010","805","101"
"DROP","0","0","0","0","0","1011","1071005","522","101"
"DROP","0","0","0","0","0","1011","1061005","747","101"
"DROP","0","0","0","0","0","1011","1071004","712","101"
"DROP","0","0","0","0","0","1011","1101007","744","101"
"DROP","0","0","0","0","0","1011","1021002","716","101"
"DROP","0","0","0","0","0","1011","1031004","694","101"
"DROP","0","0","0","0","0","1011","1051002","463","101"
"DROP","0","0","0","0","0","1011","1061007","647","101"
"DROP","0","0","0","0","0","1011","1011001","656","101"
"DROP","0","0","0","0","0","1011","1071009","625","101"
"DROP","0","0","0","0","0","1011","1021003","617","101"
"DROP","0","0","0","0","0","1011","1011003","1094","101"
"DROP","0","0","0","0","0","1011","1041008","557","101"
"DROP","0","0","0","0","0","1011","1011002","523","101"
"DROP","0","0","0","0","0","1011","1011005","497","101"
"DROP","0","0","0","0","0","1011","1081009","510","101"
"DROP","0","0","0","0","0","1011","1011006","991","101"
"DROP","0","0","0","0","0","1011","1041009","466","101"
"DROP","0","0","0","0","0","1011","1101005","440","101"
"DROP","0","0","0","0","0","1011","1021008","313","101"
"DROP","0","0","0","0","0","1011","1061001","905","101"
"DROP","0","0","0","0","0","1011","1101008","398","101"
"DROP","0","0","0","0","0","1011","1051009","359","101"
"DROP","0","0","0","0","0","1011","1041004","276","101"
"DROP","0","0","0","0","0","1011","1041010","246","101"
"DROP","0","0","0","0","0","1011","1101003","320","101"
"DROP","0","0","0","0","0","1011","1071010","296","101"
"DROP","0","0","0","0","0","1011","1101002","300","101"
"DROP","0","0","0","0","0","1011","1041002","233","101"
"DROP","0","0","0","0","0","1011","1061002","471","101"
"DROP","0","0","0","0","0","1011","1101004","436","101"
"DROP","0","0","0","0","0","1011","1031006","411","101"
"DROP","0","0","0","0","0","1011","1041003","338","101"
"DROP","0","0","0","0","0","1011","1011009","642","101"
"DROP","0","0","0","0","0","1011","1061003","331","101"
"DROP","0","0","0","0","0","1011","1081005","282","101"
"DROP","0","0","0","0","0","1011","1081004","309","101"
"DROP","0","0","0","0","0","1011","1031005","260","101"
"DROP","0","0","0","0","0","1011","1061010","169","101"
"DROP","0","0","0","0","0","1011","1061004","252","101"
"DROP","0","0","0","0","0","1011","1061009","247","101"
"DROP","0","0","0","0","0","1011","1011007","204","101"
"DROP","0","0","0","0","0","1011","1041007","212","101"
"DROP","0","0","0","0","0","1011","1011008","168","101"
"DROP","0","0","0","0","0","1011","1011010","224","101"
"DROP","0","0","0","0","0","1011","1041005","346","101"
"DROP","0","0","0","0","0","1011","1011004","326","101"
"DROP","0","0","0","0","0","1012","1062007","382","101"
"DROP","0","0","0","0","0","1012","1032010","347","101"
"DROP","0","0","0","0","0","1012","1022006","331","101"
"DROP","0","0","0","0","0","1012","1032002","355","101"
"DROP","0","0","0","0","0","1012","1042010","339","101"
"DROP","0","0","0","0","0","1012","1032003","310","101"
"DROP","0","0","0","0","0","1012","1072008","237","101"
"DROP","0","0","0","0","0","1012","1012001","230","101"
"DROP","0","0","0","0","0","1012","1072006","222","101"
"DROP","0","0","0","0","0","1012","1012009","164","101"
"DROP","0","0","0","0","0","1012","1012003","127","101"
"DROP","0","0","0","0","0","1012","1072007","118","101"
"DROP","0","0","0","0","0","1012","1012010","94","101"
"DROP","0","0","0","0","0","1012","1012008","91","101"
"DROP","0","0","0","0","0","1012","1042005","115","101"
"DROP","0","0","0","0","0","1012","1012006","116","101"
"DROP","0","0","0","0","0","1012","1032005","140","101"
"DROP","0","0","0","0","0","1012","1022001","130","101"
"DROP","0","0","0","0","0","1012","1042006","118","101"
"DROP","0","0","0","0","0","1012","1032007","108","101"
"DROP","0","0","0","0","0","1012","1062009","71","101"
"DROP","0","0","0","0","0","1012","1082010","59","101"
"DROP","0","0","0","0","0","1012","1082009","85","101"
"DROP","0","0","0","0","0","1012","1012002","153","101"
"DROP","0","0","0","0","0","1012","1042004","80","101"
"DROP","0","0","0","0","0","1012","1062002","76","101"
"DROP","0","0","0","0","0","1012","1072002","72","101"
"DROP","0","0","0","0","0","1012","1042009","69","101"
"DROP","0","0","0","0","0","1012","1072005","71","101"
"DROP","0","0","0","0","0","1012","1022005","67","101"
"DROP","0","0","0","0","0","1012","1082007","67","101"
"DROP","0","0","0","0","0","1012","1012005","134","101"
"DROP","0","0","0","0","0","1012","1012004","134","101"
"DROP","0","0","0","0","0","1012","1032008","82","101"
"DROP","0","0","0","0","0","1012","1082001","41","101"
"DROP","0","0","0","0","0","1012","1012007","82","101"
"DROP","0","0","0","0","0","1012","1082011","13","101"
"DROP","0","0","0","0","0","1013","1013007","581","101"
"DROP","0","0","0","0","0","1013","1073009","830","101"
"DROP","0","0","0","0","0","1013","1063005","535","101"
"DROP","0","0","0","0","0","1013","1043010","732","101"
"DROP","0","0","0","0","0","1013","1013002","703","101"
"DROP","0","0","0","0","0","1013","1033006","582","101"
"DROP","0","0","0","0","0","1013","1013004","557","101"
"DROP","0","0","0","0","0","1013","1053006","98","101"
"DROP","0","0","0","0","0","1013","1033008","597","101"
"DROP","0","0","0","0","0","1013","1033009","629","101"
"DROP","0","0","0","0","0","1013","1013006","271","101"
"DROP","0","0","0","0","0","1013","1013008","214","101"
"DROP","0","0","0","0","0","1013","1013003","467","101"
"DROP","0","0","0","0","0","1013","1063003","325","101"
"DROP","0","0","0","0","0","1013","1013010","345","101"
"DROP","0","0","0","0","0","1013","1083001","107","101"
"DROP","0","0","0","0","0","1013","1033001","459","101"
"DROP","0","0","0","0","0","1013","1063010","425","101"
"DROP","0","0","0","0","0","1013","1043001","402","101"
"DROP","0","0","0","0","0","1013","1013005","566","101"
"DROP","0","0","0","0","0","1013","1023010","275","101"
"DROP","0","0","0","0","0","1013","1013001","247","101"
"DROP","0","0","0","0","0","1013","1063006","253","101"
"DROP","0","0","0","0","0","1013","1083003","166","101"
"DROP","0","0","0","0","0","1013","1033003","265","101"
"DROP","0","0","0","0","0","1013","1083010","163","101"
"DROP","0","0","0","0","0","1013","1063009","166","101"
"DROP","0","0","0","0","0","1013","1013009","528","101"
"DROP","0","0","0","0","0","1013","1043005","309","101"
"DROP","0","0","0","0","0","1013","1083006","230","101"
"DROP","0","0","0","0","0","1013","1053001","166","101"
"DROP","0","0","0","0","0","1013","1073006","133","101"
"DROP","0","0","0","0","0","1013","1063011","72","101"
"DROP","0","0","0","0","0","1013","1083011","70","101"
"DROP","0","0","0","0","0","1013","1103005","113","101"
"DROP","0","0","0","0","0","1014","1074003","398","101"
"DROP","0","0","0","0","0","1014","1014008","405","101"
"DROP","0","0","0","0","0","1014","1034005","373","101"
"DROP","0","0","0","0","0","1014","1084008","261","101"
"DROP","0","0","0","0","0","1014","1074001","164","101"
"DROP","0","0","0","0","0","1014","1014002","275","101"
"DROP","0","0","0","0","0","1014","1014005","144","101"
"DROP","0","0","0","0","0","1014","1014004","150","101"
"DROP","0","0","0","0","0","1014","1044008","90","101"
"DROP","0","0","0","0","0","1014","1034002","227","101"
"DROP","0","0","0","0","0","1014","1014007","86","101"
"DROP","0","0","0","0","0","1014","1014003","118","101"
"DROP","0","0","0","0","0","1014","1044010","112","101"
"DROP","0","0","0","0","0","1014","1014001","109","101"
"DROP","0","0","0","0","0","1014","1064003","105","101"
"DROP","0","0","0","0","0","1014","1064001","100","101"
"DROP","0","0","0","0","0","1014","1024007","47","101"
"DROP","0","0","0","0","0","1014","1014010","91","101"
"DROP","0","0","0","0","0","1014","1014009","77","101"
"DROP","0","0","0","0","0","1014","1014006","108","101"
"DROP","0","0","0","0","0","1014","1084004","99","101"
"DROP","0","0","0","0","0","1014","1074007","66","101"
"DROP","0","0","0","0","0","1014","1034008","132","101"
"DROP","0","0","0","0","0","1015","1075002","1277","101"
"DROP","0","0","0","0","0","1015","1085010","938","101"
"DROP","0","0","0","0","0","1015","1035003","522","101"
"DROP","0","0","0","0","0","1015","1015008","620","101"
"DROP","0","0","0","0","0","1015","1015009","328","101"
"DROP","0","0","0","0","0","1015","1015003","335","101"
"DROP","0","0","0","0","0","1015","1015010","377","101"
"DROP","0","0","0","0","0","1015","1015001","405","101"
"DROP","0","0","0","0","0","1015","1035007","258","101"
"DROP","0","0","0","0","0","1015","1045007","262","101"
"DROP","0","0","0","0","0","1015","1035006","175","101"
"DROP","0","0","0","0","0","1015","1015006","145","101"
"DROP","0","0","0","0","0","1015","1015007","405","101"
"DROP","0","0","0","0","0","1015","1015002","107","101"
"DROP","0","0","0","0","0","1015","1015004","293","101"
"DROP","0","0","0","0","0","1015","1015005","197","101"
"DROP","0","0","0","0","0","1015","1065006","198","101"
"DROP","0","0","0","0","0","1015","1085008","84","101"
"DROP","0","0","0","0","0","1015","1065010","115","101"
"DROP","0","0","0","0","0","1015","1065011","93","101"
"DROP","0","0","0","0","0","1015","1085009","89","101"
"DROP","0","0","0","0","0","1016","1016005","11431","101"
"DROP","0","0","0","0","0","1016","1066001","5855","101"
"DROP","0","0","0","0","0","1016","1016002","6009","101"
"DROP","0","0","0","0","0","1016","1016001","5155","101"
"DROP","0","0","0","0","0","1016","1016004","283","101"
"DROP","0","0","0","0","0","1016","1046002","3200","101"
"DROP","0","0","0","0","0","1016","1016003","3939","101"
"DROP","0","0","0","0","0","1016","1016006","1842","101"
"DROP","0","0","0","0","0","1016","1066006","1142","101"
"DROP","0","0","0","0","0","1016","1006001","5","100"
"DROP","0","0","0","0","0","1017","1046003","18487","104"
"DROP","0","0","0","0","0","1017","1016005","11949","101"
"DROP","0","0","0","0","0","1018","1046003","18487","104"
"DROP","0","0","0","0","0","1018","1016005","11587","101"
"DROP","0","0","0","0","0","1018","1066001","5899","101"
"DROP","0","0","0","0","0","1018","1016002","5998","101"
"DROP","0","0","0","0","0","1018","1016001","5462","101"
"DROP","0","0","0","0","0","1018","1046002","3292","101"
